Наименование,Регистрационный номер,Год_регистрации,Статус,Регион регистрации,Код ОКАТО,Наименование ОКАТО,Код ОКТМО,Организационно-правовая форма,Код ОКОПФ,"2019, Среднесписочная численность работников","2019, Дебиторская задолженность, RUB","2019, Денежные средства и денежные эквиваленты, RUB","2019, Капитал и резервы, RUB","2019, Заёмные средства (краткосрочные), RUB","2019, Кредиторская задолженность, RUB","2019, Пассивы всего, RUB","2019, Выручка, RUB","2019, Себестоимость продаж, RUB","2019, Валовая прибыль (убыток), RUB","2019, Коммерческие расходы, RUB","2019, Управленческие расходы, RUB","2019, Прибыль (убыток) от продажи, RUB","2019, Доходы от участия в других организациях, RUB","2019, Проценты к получению, RUB","2019, Проценты к уплате, RUB","2019, Прочие доходы, RUB","2019, Прочие расходы, RUB","2019, Прибыль (убыток) до налогообложения , RUB","2019, Текущий налог на прибыль, RUB","2019, Чистая прибыль (убыток), RUB","2019, Прибыль от приносящей доход деятельности, RUB","2019, Всего поступило средств, RUB","2019, Расходы на целевые мероприятия, RUB","2019, Расходы на содержание аппарата управления, RUB","2019, Приобретение основных средств, инвентаря и иного имущества, RUB","2019, Всего использовано средств, RUB","2019, Остаток средств на конец отчетного года, RUB"
"СОДЕЙСТВИЕ ДУХОВНОМУ РАЗВИТИЮ ЛИЧНОСТИ, ТБФ",1167154060435,2016,Действующая,Тульская область,70401373000,"Тульская область, Тула, Пролетарский",70701000001.0,Благотворительные фонды,70401,,,5708000.0,5708000.0,,,5708000.0,,,,,,,,,,,,,,,,8841000.0,3908000.0,,,3931000.0,5708000.0
"СОДЕЙСТВИЕ И ДОВЕРИЕ, КРБФ",1022402658365,1993,Действующая,Красноярский край,4401377000,"Красноярский край, Красноярск, Центральный",4701000001.0,Благотворительные фонды,70401,,18240000.0,,55212000.0,,,92345000.0,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ И РАЗВИТИЕ, БФ",1199112002660,2019,Действующая,Республика Крым,35401000000,"Республика Крым, Симферополь",35701000001.0,Благотворительные фонды,70401,,,3082000.0,3082000.0,,,3082000.0,,,,,,,,,,,,,,,,8836000.0,4800000.0,954000.0,,5754000.0,3082000.0
"СОДЕЙСТВИЕ МИРУ, БФ",1133600000896,2013,Действующая,Воронежская область,20401000000,"Воронежская область, Воронеж",20701000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ ОБРАЗОВАНИЮ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1025500748459,2001,Действующая,Омская область,52401380000,"Омская область, Омск, Советский",52701000001.0,Благотворительные фонды,70401,,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,2499000.0,1993000.0,491000.0,,2500000.0,1000.0
"СОДЕЙСТВИЕ РАЗВИТИЮ ДЕТСКОЙ ХУДОЖЕСТВЕННОЙ ШКОЛЫ № 3 ИМ. Е. В. ГУРОВА, БФ",1155543026143,2015,Действующая,Омская область,52401364000,"Омская область, Омск, Кировский",52701000001.0,Благотворительные фонды,70401,,,54000.0,53000.0,,23000.0,76000.0,,,,,,,,,,1076000.0,1076000.0,,,,,,,,,,
"СОДЕЙСТВИЕ РАЗВИТИЮ ДУХОВНОСТИ, ФОНД",1061100003975,2006,Действующая,Коми (Республика),87401000000,"Республика Коми, Сыктывкар",87701000001.0,Общественные фонды,70403,,533000.0,1073000.0,27262000.0,,,27262000.0,1644000.0,,1644000.0,,,1644000.0,,73000.0,,,,1717000.0,51000.0,1666000.0,,13453000.0,6747000.0,1631000.0,4350000.0,12728000.0,2591000.0
"СОДЕЙСТВИЕ РАЗВИТИЮ ДХШ № 1 ИМ. САНИНЫХ, БФ",1145543034075,2014,Действующая,Омская область,52401372000,"Омская область, Омск, Ленинский",52701000001.0,Благотворительные фонды,70401,,,389000.0,389000.0,,,389000.0,,,,,,,,,,,,,,,,1593000.0,1315000.0,310000.0,,1645000.0,389000.0
"СОДЕЙСТВИЕ РАЗВИТИЮ ЛИЦЕЯ № 92, ОГОФ",1035500000150,2001,Действующая,Омская область,52401376000,"Омская область, Омск, Октябрьский",52701000001.0,Общественные фонды,70403,,,43000.0,,,,43000.0,,,,,,,,,,,,,,,,1518000.0,,697000.0,259000.0,1510000.0,43000.0
"СОДЕЙСТВИЕ РАЗВИТИЮ МБОУ ГИМНАЗИЯ № 6, БФ",1141800000187,2014,Действующая,Удмуртская Республика,94401365000,"Удмуртская Республика, Ижевск, Ленинский",94701000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ РАЗВИТИЮ НОВОТРОИЦКА, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1145658038415,2014,Действующая,Оренбургская область,53420000000,"Оренбургская область, Новотроицк",53720000001.0,Благотворительные фонды,70401,,,15747000.0,15634000.0,,113000.0,15747000.0,,,,,,,,,,,,,,,,48816000.0,58408000.0,1904000.0,,60312000.0,15747000.0
"СОДЕЙСТВИЕ РАЗВИТИЮ СПБГПУ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1047855167315,2004,Действующая,Санкт-Петербург,40273000000,"Санкт-Петербург, Калининский",40329000000.0,Благотворительные фонды,70401,,2000.0,644000.0,,,54000.0,676000.0,,,,,,,,,,,,,,,,800000.0,76000.0,779000.0,,888000.0,622000.0
"СОДЕЙСТВИЕ РАЗВИТИЮ ШКОЛЫ ИСКУССТВ № 7, БФ",1145543031963,2014,Действующая,Омская область,52401372000,"Омская область, Омск, Ленинский",52701000001.0,Благотворительные фонды,70401,,15000.0,437000.0,448000.0,,4000.0,452000.0,,,,,,,,,,,,,,,,962000.0,628000.0,192000.0,,820000.0,437000.0
"СОДЕЙСТВИЕ РАЗВИТИЮ ШКОЛЫ ИСКУССТВ №1 ИМ. Ю.И. ЯНКЕЛЕВИЧА, БФ",1145543031952,2014,Действующая,Омская область,52401372000,"Омская область, Омск, Ленинский",52701000001.0,Благотворительные фонды,70401,,570000.0,473000.0,274000.0,,67000.0,1043000.0,,,,,,,,,,,,,,,,2694000.0,1921000.0,303000.0,,2224000.0,473000.0
"СОДЕЙСТВИЕ СПОРТУ, КРОБФ",1025000002521,1997,Действующая,Московская область,46439000000,"Московская область, Красногорск",46744000001.0,Благотворительные фонды,70401,,162000.0,622000.0,73000.0,654000.0,94000.0,821000.0,3527000.0,2632000.0,895000.0,,,895000.0,,,,,822000.0,73000.0,,73000.0,3527000.0,3527000.0,,2639000.0,,2639000.0,972000.0
"СОДЕЙСТВИЕ ЮГРЫ, БФ",1198600001577,2019,Действующая,Тюменская область,71138000000,"Тюменская область, Урай",71878000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1090900000575,2009,Действующая,Карачаево-Черкесская Республика,91225000001,"Карачаево-Черкесская Республика, Прикубанский район, п Кавказский",91625420101.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1147800004087,2014,Действующая,Санкт-Петербург,40270000000,"Санкт-Петербург, Приморский",40324000000.0,Благотворительные фонды,70401,,,21000.0,,,,21000.0,,,,,,,,,,,,,,,,311000.0,355000.0,115000.0,,470000.0,21000.0
"СОДЕЙСТВИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1076600001609,2007,Действующая,Свердловская область,65401380000,"Свердловская область, Екатеринбург, Октябрьский",65701000001.0,Благотворительные фонды,70401,,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,54000.0,53000.0,4000.0,,57000.0,1000.0
"СОДЕЙСТВИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1025800007309,2002,Действующая,Пензенская область,56401373000,"Пензенская область, Пенза, Октябрьский",56701000001.0,Благотворительные фонды,70401,,63000.0,138000.0,146000.0,,55000.0,201000.0,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1133100000967,2013,Действующая,Белгородская область,14401365000,"Белгородская область, Белгород, Западный",14701000001.0,Благотворительные фонды,70401,,102000.0,2630000.0,10727000.0,,5000.0,10732000.0,,,,,,,,600000.0,,,,600000.0,-18000.0,582000.0,582000.0,1482000.0,2217000.0,349000.0,,2608000.0,10727000.0
"СОДЕЙСТВИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1133500001106,2013,Действующая,Вологодская область,19430000000,"Вологодская область, Череповец",19730000001.0,Благотворительные фонды,70401,,,18000.0,18000.0,,,18000.0,,,,,,,,,,,,,,,,104505000.0,103485000.0,1252000.0,,104737000.0,18000.0
"СОДЕЙСТВИЕ, БНФ",1124000001652,2012,Действующая,Калужская область,29401000000,"Калужская область, Калуга",29701000001.0,Благотворительные фонды,70401,,,670000.0,668000.0,,2000.0,670000.0,,,,,,,,,,,52000.0,-52000.0,,-52000.0,,3505000.0,2873000.0,52000.0,,2925000.0,670000.0
"СОДЕЙСТВИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД СОЦИАЛЬНОЙ ПОМОЩИ",1107600000276,2010,Действующая,Ярославская область,78405000000,"Ярославская область, Переславль-Залесский",78705000001.0,Благотворительные фонды,70401,,,2000.0,2000.0,,,2000.0,,,,,,,,,,,,,,,,298000.0,299000.0,,,299000.0,2000.0
"СОДЕЙСТВИЕ, БФ",1152500000872,2015,Действующая,Приморский край,5417000000,"Приморский край, Партизанск",5717000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, БФ",1034313509141,2003,Действующая,Кировская область,33407000000,"Кировская область, Кирово-Чепецк",33707000001.0,Благотворительные фонды,70401,,56000.0,944000.0,854000.0,,62000.0,1000000.0,,,,,,,,70000.0,,,,70000.0,,68000.0,68000.0,24418000.0,19762000.0,3249000.0,,24095000.0,854000.0
"СОДЕЙСТВИЕ, БФ",1132500000346,2013,Действующая,Приморский край,5240555000,"Приморский край, Тернейский район, Пластун",5540000056.0,Благотворительные фонды,70401,,,5912000.0,,,,5912000.0,6252000.0,6252000.0,,,10000.0,-10000.0,,,,,,-10000.0,,-10000.0,,5912000.0,6252000.0,10000.0,,6262000.0,10000.0
"СОДЕЙСТВИЕ, БФ",1027100738081,2002,Действующая,Тульская область,70401375000,"Тульская область, Тула, Советский",70701000001.0,Благотворительные фонды,70401,,385000.0,144000.0,,,,979000.0,,,,,,,,,,,,,,,,3467000.0,3812000.0,,,3812000.0,977000.0
"СОДЕЙСТВИЕ, БФ",1093700000536,2009,Действующая,Ивановская область,24401364000,"Ивановская область, Иваново, Ленинский",24701000001.0,Благотворительные фонды,70401,,,993000.0,,,72000.0,1370000.0,50000.0,,,,,50000.0,,,,,,50000.0,,50000.0,50000.0,1508000.0,697000.0,,,697000.0,993000.0
"СОДЕЙСТВИЕ, БФ",1194400000343,2019,Действующая,Костромская область,34401000000,"Костромская область, Кострома",34701000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, БФ",1173850043256,2017,Действующая,Иркутская область,25414366000,"Иркутская область, Братск, Правобережный",25714000001.0,Благотворительные фонды,70401,,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, БФ",1127800006003,2012,Действующая,Санкт-Петербург,40270000000,"Санкт-Петербург, Приморский",40324000000.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, БФССР СО",1096300000642,2009,Действующая,Самарская область,36401385000,"Самарская область, Самара, Октябрьский",36701330000.0,Благотворительные фонды,70401,,762000.0,213811000.0,213311000.0,,5137000.0,218448000.0,,,,,,,,,,9945000.0,3298000.0,6647000.0,-597000.0,6050000.0,9945000.0,374303000.0,278285000.0,4040000.0,2229000.0,287503000.0,213811000.0
"СОДЕЙСТВИЕ, КРОФ",1113900000202,2011,Действующая,Калининградская область,27239501000,"Калининградская область, Черняховский район, Черняховск",27539000001.0,Общественные фонды,70403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, КРОФПП",1084300000498,2008,Действующая,Кировская область,33401361000,"Кировская область, Киров, Ленинский",33701000001.0,Общественные фонды,70403,,48000.0,172000.0,-119000.0,,339000.0,220000.0,35000.0,,,,,35000.0,,,,,5000.0,30000.0,2000.0,28000.0,,,,,,,
"СОДЕЙСТВИЕ, МБОФ ПОДДЕРЖКИ ГИМНАЗИИ №5 Г.КРАСНОЯРСК",1052400010519,2005,Действующая,Красноярский край,4401373000,"Красноярский край, Красноярск, Свердловский",4701000001.0,Благотворительные фонды,70401,,,112000.0,,,,112000.0,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, ФОНД",1101800000873,2010,Действующая,Удмуртская Республика,94401375000,"Удмуртская Республика, Ижевск, Октябрьский",94701000001.0,Общественные фонды,70403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ, ФОНД",1124600000546,2012,Действующая,Курская область,38405000000,"Курская область, Железногорск",38705000001.0,Общественные фонды,70403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"СОДЕЙСТВИЕ- XXI ВЕК, ФОНД",1026103716605,1999,Действующая,Ростовская область,60401372000,"Ростовская область, Ростов-на-Дону, Ленинский",60701000001.0,Общественные фонды,70403,,2038000.0,21000.0,175000.0,,1893000.0,2068000.0,3107000.0,3050000.0,,,,57000.0,,,,,12000.0,45000.0,29000.0,16000.0,,,,,,,
"СОДЕЙСТВИЕ-Б, ЕГОБФ",1069600013306,2006,Действующая,Свердловская область,65401385000,"Свердловская область, Екатеринбург, Орджоникидзевский",65701000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
